player_id,season,games_played,penalty_minutes,ice_time,game_score,shifts
8479425,2021,78,26,103086,26.07,1964
8479439,2021,8,2,4844,3.22,113
8479442,2021,29,13,29003,5.1,601
8479447,2021,1,0,584,0.47,14
8479458,2021,62,28,70643,4.63,1520
8479465,2021,18,4,15807,5.05,354
8479482,2021,15,16,14255,0,290
8479511,2021,57,10,46141,14.43,1111
8479512,2021,6,2,3013,1.5,73
8479514,2021,65,22,58355,19.74,1177
8479516,2021,2,0,1129,1.01,28
8479518,2021,3,0,1116,0.88,31
8479520,2021,80,102,49047,16.2,1156
8479523,2021,40,10,30507,15.98,732
8479525,2021,79,14,60662,46.83,1385
8479526,2021,8,0,5157,1.22,115
8479534,2021,5,2,5119,0.43,112
8479536,2021,23,4,15431,5.15,379
8479542,2021,77,31,75568,43.88,1606
8479543,2021,51,61,23978,9.14,596
8479546,2021,20,6,13288,7.08,326
8479550,2021,1,0,567,-0.21,16
8479553,2021,40,13,28568,17.81,631
8479573,2021,18,2,8717,2.75,204
8479578,2021,36,26,36450,4.48,848
8479580,2021,63,12,45875,0.31,1094
8479587,2021,4,0,1945,-0.46,47
8479591,2021,1,0,349,0.07,12
8479597,2021,4,2,3361,0.7,79
8479602,2021,6,2,4411,1.38,113
8479619,2021,21,14,15515,4.98,355
8479639,2021,59,18,50269,22.9,1091
8479644,2021,23,4,12982,6.47,300
8479661,2021,81,120,77699,36.66,1659
8479671,2021,10,14,6059,-0.13,148
8479675,2021,81,20,76241,62.74,1723
8479705,2021,34,84,17959,2.11,438
8479718,2021,16,4,10562,4.37,240
8479729,2021,3,4,2115,0.08,55
8479772,2021,75,100,43485,1.17,1081
8479933,2021,40,18,31621,10.29,749
8479941,2021,45,10,33942,18.67,792
8479944,2021,69,28,53975,16.35,1261
8479945,2021,43,22,33685,7.9,775
8479968,2021,31,6,23279,8.81,477
8479972,2021,3,5,1618,0.72,36
8479974,2021,25,6,17260,9.59,403
8479976,2021,9,10,8481,2.38,195
8479977,2021,81,30,81993,39.68,1632
8479980,2021,52,38,58190,23.05,1233
8479981,2021,43,64,22590,-0.41,568
8479982,2021,6,0,6389,0.63,129
8479983,2021,63,16,86943,7.57,1721
8479984,2021,56,29,44103,12.28,938
8479985,2021,2,0,1559,0.3,40
8479986,2021,23,12,16327,7.52,365
8479987,2021,73,18,55224,26.01,1237
8479991,2021,41,8,27801,-0.53,672
8479992,2021,80,56,69687,17.89,1588
8479994,2021,7,4,5792,0.39,129
8479996,2021,8,0,5476,1.91,132
8479998,2021,57,8,68790,21.65,1300
8479999,2021,40,4,38689,16.89,810
8480001,2021,29,10,33614,0.77,712
8480002,2021,70,17,81245,59.91,1830
8480003,2021,56,10,44114,18.66,1087
8480005,2021,53,6,27572,1.67,663
8480007,2021,30,4,18022,4.93,432
8480008,2021,28,8,17176,14.21,444
8480009,2021,75,16,60425,30.47,1311
8480011,2021,40,23,21636,6.42,501
8480012,2021,80,12,89256,67.51,1805
8480014,2021,25,8,20271,5.51,444
8480015,2021,63,12,50738,30.57,1119
8480018,2021,82,30,100910,50.28,1978
8480019,2021,10,10,6448,2.29,158
8480021,2021,15,4,11340,3.44,241
8480023,2021,72,16,81115,63.24,1667
8480025,2021,55,13,33815,2.46,796
8480027,2021,74,22,80414,87.45,1681
8480028,2021,55,14,45944,13.42,1073
8480029,2021,79,49,73241,27.71,1638
8480031,2021,52,46,44102,11.13,944
8480035,2021,60,20,78766,16.17,1720
8480036,2021,70,24,104526,45.95,1927
8480037,2021,6,2,5050,0.95,113
8480039,2021,78,32,75760,50.78,1583
8480041,2021,1,0,148,-0.25,4
8480043,2021,61,14,60025,34.08,1365
8480049,2021,15,4,13368,4.45,291
8480053,2021,19,4,15030,7.1,350
8480054,2021,1,0,863,1.45,20
8480056,2021,9,2,7465,-0.4,174
8480058,2021,4,2,4374,1.42,95
8480060,2021,35,10,23491,2.46,548
8480064,2021,66,16,73573,55.27,1609
8480068,2021,57,6,41708,13.5,961
8480069,2021,77,26,118586,103.45,2141
8480070,2021,8,0,5727,-0.4,141
8480071,2021,21,4,21031,2.6,455
8480072,2021,20,12,12738,1.63,328
8480073,2021,53,30,62854,15.25,1281
8480074,2021,36,12,31552,14.9,695
8480078,2021,67,14,52964,25.62,1093
8480083,2021,1,0,562,-0.55,10
8480087,2021,1,0,306,0.07,10
8480113,2021,79,8,87703,57.76,1861
8480144,2021,82,20,75106,29.92,1715
8480145,2021,77,46,97665,28.35,2000
8480157,2021,18,4,15474,6.3,391
8480160,2021,36,8,28688,0.13,694
8480172,2021,76,47,74726,27.7,1560
8480184,2021,63,22,60926,4.57,1283
8480185,2021,78,12,62887,33.9,1510
8480188,2021,14,0,11208,10.36,257
8480192,2021,4,2,2595,1.58,59
8480196,2021,73,12,80302,11.58,1853
8480205,2021,41,4,25881,13.05,587
8480208,2021,46,22,52243,39.4,1061
8480216,2021,65,12,43146,14.96,1026
8480220,2021,16,4,12716,9.36,316
8480222,2021,36,10,35543,6.5,792
8480226,2021,33,6,22071,5.38,544
8480231,2021,6,0,6537,0.2,136
8480259,2021,2,2,965,-0.72,24
8480281,2021,28,15,18013,0.36,393
8480289,2021,27,8,15875,3.29,368
8480292,2021,13,6,6417,3.62,155
8480293,2021,5,2,3599,-0.82,76
8480304,2021,3,4,2357,1.33,53
8480306,2021,16,4,13619,0,309
8480326,2021,11,0,6798,3.71,161
8480336,2021,6,4,6614,3.8,133
8480355,2021,16,14,8816,1.87,221
8480384,2021,8,2,3959,-0.58,92
8480434,2021,64,55,75243,32.33,1429
8480441,2021,6,0,2263,1.78,62
8480443,2021,13,7,8115,1.26,204
8480448,2021,41,30,26016,8.48,669
8480459,2021,82,22,83266,31.41,1671
8480466,2021,1,2,818,0.07,17
8480467,2021,8,0,7339,3.67,147
8480727,2021,59,20,66551,32.55,1378
8480748,2021,11,0,5654,2.69,129
8480762,2021,67,18,55846,23.9,1275
8480776,2021,1,0,551,-0.25,9
8480789,2021,73,54,52818,24.5,1170
8480796,2021,79,26,93155,22.75,1937
8480797,2021,63,40,66479,29.46,1493
8480798,2021,67,12,51673,14.91,1161
8480800,2021,76,28,115056,65.45,2112
8480801,2021,79,97,89107,73.21,1873
8480802,2021,71,12,54358,26.66,1239
8480803,2021,81,28,96252,62.52,1813
8480806,2021,80,8,74331,18.18,1745
8480807,2021,42,16,50379,8.25,1132
8480813,2021,66,22,52329,6.51,1107
8480814,2021,2,0,739,-0.02,16
8480817,2021,82,24,101359,27.45,2096
8480821,2021,74,10,62943,25.4,1252
8480822,2021,6,0,3171,0.28,82
8480823,2021,1,2,635,-0.25,16
8480829,2021,66,27,47612,38.8,1051
8480830,2021,78,79,80776,79.62,1626
8480831,2021,15,12,16091,1.1,348
8480835,2021,2,2,1915,2.59,46
8480839,2021,80,68,115269,49.45,2317
8480842,2021,1,0,352,-0.2,12
8480844,2021,1,2,930,0.07,18
8480845,2021,57,18,40359,7.82,987
8480846,2021,10,2,6536,-0.38,159
8480847,2021,39,8,35984,4.85,805
8480848,2021,1,0,637,-0.28,12
8480849,2021,60,20,58025,19.93,1388
8480853,2021,1,0,711,-0.03,17
8480855,2021,10,6,8505,1.29,241
8480858,2021,1,0,615,0,16
8480860,2021,17,10,16060,1.5,362
8480863,2021,10,4,5569,2.51,139
8480865,2021,80,18,103012,47.2,1980
8480870,2021,18,2,11874,1.35,275
8480871,2021,52,12,53183,18.6,1116
8480873,2021,51,4,51896,24.5,1087
8480878,2021,25,0,20898,2.25,474
8480879,2021,8,4,7089,0.9,150
8480883,2021,66,22,69318,17.58,1412
8480884,2021,15,2,12410,5.98,258
8480887,2021,10,8,9768,0.48,190
8480890,2021,13,11,8327,1.42,190
8480901,2021,44,6,31425,12.58,730
8480913,2021,1,4,499,-0.1,12
8480945,2021,5,2,4016,1.87,97
8480950,2021,77,51,80654,11.65,1788
8480979,2021,10,2,8490,3.2,191
8480980,2021,35,15,20782,10.56,478
8480988,2021,7,2,3585,2.95,90
8480990,2021,2,0,1554,1.05,32
8481003,2021,2,5,1183,-0.4,26
8481004,2021,15,4,10827,0.58,245
8481014,2021,79,43,96669,13.02,1780
8481019,2021,2,0,296,-0.14,9
8481032,2021,7,6,3701,1.91,93
8481058,2021,14,2,9715,4.4,231
8481059,2021,19,8,17622,5.35,401
8481061,2021,50,18,33722,3.88,810
8481068,2021,76,13,75275,48.38,1667
8481077,2021,14,0,9475,0.33,234
8481093,2021,4,0,3141,0.14,79
8481102,2021,8,4,4978,-0.95,120
8481122,2021,53,22,44814,1.37,989
8481133,2021,1,2,515,-0.17,13
8481147,2021,31,12,19557,-1.05,475
8481161,2021,8,0,4688,0,101
8481167,2021,2,0,1171,0.28,29
8481178,2021,10,4,9808,0.55,201
8481186,2021,81,38,67415,29.36,1539
8481239,2021,4,0,3293,0.78,72
8481433,2021,15,4,9594,2.05,205
8481441,2021,12,2,8321,6.12,178
8481461,2021,24,8,23903,4.75,468
8481477,2021,74,14,52855,21.27,1273
8481481,2021,70,28,51088,34.51,1252
8481489,2021,1,2,883,-0.47,18
8481517,2021,36,4,19344,9.1,443
8481518,2021,7,0,4354,4.07,100
8481521,2021,15,8,14935,5.45,335
8481522,2021,57,22,49880,11.29,1076
8481523,2021,70,43,75786,15.83,1526
8481524,2021,30,12,33854,19.67,708
8481527,2021,1,0,997,-0.1,22
8481528,2021,79,35,75330,35.41,1596
8481530,2021,1,0,561,-0.42,11
8481532,2021,8,2,5400,1.48,135
8481533,2021,75,40,80582,58.22,1580
8481535,2021,60,24,47213,27.14,1097
8481537,2021,5,2,4564,1.77,94
8481540,2021,67,10,67055,41.05,1380
8481542,2021,82,34,113384,46.12,2112
8481546,2021,30,6,34346,7.92,721
8481550,2021,3,2,1874,0.25,45
8481552,2021,1,0,719,-0.3,19
8481553,2021,10,0,9269,3.67,192
8481554,2021,43,10,39850,18.25,828
8481555,2021,6,2,4425,-0.05,94
8481557,2021,47,10,43382,40.36,784
8481559,2021,49,0,57522,56.23,1089
8481560,2021,80,27,60716,46.65,1355
8481568,2021,15,2,12878,1.4,284
8481572,2021,12,10,10723,3.38,232
8481575,2021,16,2,16553,4.3,350
8481577,2021,76,10,52606,34.36,1123
8481580,2021,68,10,42710,23.81,922
8481581,2021,34,6,27927,8.5,592
8481582,2021,10,4,6163,1.45,155
8481596,2021,5,2,3886,0.3,80
8481598,2021,23,8,18588,4.28,410
8481599,2021,16,6,15668,-2.6,338
8481600,2021,70,6,70404,9.32,1476
8481604,2021,2,2,780,-0.43,21
8481606,2021,24,2,28431,15.17,547
8481609,2021,32,6,30427,1.1,662
8481617,2021,79,26,60629,29.65,1393
8481618,2021,71,12,57784,33.77,1262
8481624,2021,53,16,48524,43.66,1105
8481626,2021,18,6,12840,3.34,282
8481641,2021,56,10,31994,9.54,826
8481655,2021,3,0,2544,-0.18,53
8481656,2021,33,0,23430,12.52,511
8481657,2021,1,0,625,-0.23,14
8481701,2021,9,2,6820,-1.23,179
8481703,2021,1,0,614,0.88,14
8481708,2021,12,0,10925,-1.2,213
8481711,2021,23,4,19592,0.5,434
8481720,2021,9,2,5516,1.22,137
8481740,2021,2,0,1730,-0.52,41
8481815,2021,1,0,366,0.24,9
8481827,2021,2,4,1685,-0.71,34
8481849,2021,3,0,1959,0.13,50
8482055,2021,22,4,13574,10.29,299
8482061,2021,1,0,810,0.35,17
8482062,2021,8,0,4241,-0.69,97
8482067,2021,3,2,2444,1.1,71
8482070,2021,2,0,894,0.42,20
8482072,2021,6,0,5771,2.38,126
8482073,2021,43,9,39929,3.23,840
8482078,2021,82,16,89332,50.88,1687
8482079,2021,2,4,1870,0,43
8482089,2021,9,2,5051,0.24,123
8482093,2021,68,18,56610,46.42,1237
8482097,2021,2,0,1785,1.25,40
8482109,2021,79,37,66339,26.6,1378
8482110,2021,82,28,81383,38.38,1766
8482111,2021,7,0,7215,1.98,159
8482113,2021,65,18,61375,54.18,1371
8482116,2021,79,37,87270,55.8,1678
8482117,2021,11,0,8709,-0.46,191
8482124,2021,40,20,29176,8.7,682
8482125,2021,9,2,6626,-0.45,156
8482133,2021,8,0,7483,4.33,152
8482142,2021,81,16,96642,26.13,1871
8482148,2021,6,2,3452,0.61,74
8482149,2021,18,0,15280,8.64,313
8482150,2021,1,0,665,0.3,14
8482175,2021,2,0,1935,0.28,42
8482192,2021,4,4,2961,0.6,66
8482197,2021,5,7,2417,0.85,62
8482222,2021,70,14,72159,29.42,1492
8482241,2021,17,4,10534,8.44,260
8482243,2021,1,0,419,-0.17,13
8482245,2021,81,60,102254,18.65,2042
8482408,2021,1,2,246,-0.25,8
8482475,2021,62,16,46511,10.79,1057
8482624,2021,11,2,6457,1.88,153
8482634,2021,3,0,1435,0.65,40
8482635,2021,21,11,11719,-2.25,301
8482641,2021,10,2,8427,1.67,188
8482652,2021,1,0,527,-0.3,14
8482654,2021,11,0,5992,-0.38,160
8482655,2021,43,16,48228,3.95,1048
8482660,2021,9,2,6719,3.62,136
8482665,2021,10,0,10164,7.16,193
8482667,2021,9,2,7737,2.58,170
8482671,2021,8,2,10601,5.55,225
8482705,2021,79,37,64941,26.9,1475
8482745,2021,9,2,7063,2.22,159
8482815,2021,3,0,1807,-1.03,45
8482834,2021,7,2,5405,2.2,116
8483397,2021,11,8,6921,2.6,166
8483565,2021,7,4,7380,2.92,155
8483570,2021,5,0,2984,1.33,71
8465009,2020,55,34,60463,13.48,1213
8466138,2020,44,14,36237,22.15,795
8466139,2020,56,10,44637,6.17,1004
8469455,2020,54,6,35734,30.5,913
8469459,2020,7,2,5234,-0.14,120
8470047,2020,38,12,35571,5.52,726
8470144,2020,29,0,21035,3.81,496
8470281,2020,54,30,75980,10.25,1406
8470595,2020,53,10,46806,13.13,1022
8470600,2020,56,12,74495,19.38,1352
8470601,2020,19,14,18291,-1.35,425
8470604,2020,54,22,53672,35.02,1218
8470606,2020,49,18,51822,35.45,1063
8470610,2020,45,6,37702,17.56,754
8470612,2020,48,33,47747,19.14,1007
8470613,2020,56,36,87734,27.4,1613
8470621,2020,49,29,40391,21.74,876
8470626,2020,7,2,4023,-0.72,105
8470638,2020,54,16,59039,68.81,1265
8470642,2020,48,33,65403,27.4,1239
8470655,2020,15,4,11461,4.97,289
8470755,2020,17,4,12538,4.75,298
8470775,2020,44,4,25578,2.85,632
8470794,2020,56,16,63932,61.21,1395
8470966,2020,56,14,77091,39.7,1666
8471214,2020,45,12,52655,44.28,935
8471215,2020,33,14,35127,25.06,742
8471218,2020,50,40,55021,32.91,1107
8471228,2020,11,6,11742,14.01,245
8471233,2020,46,6,45334,19.23,1049
8471260,2020,51,27,48165,15.96,1149
8471262,2020,45,18,38747,12.99,822
8471274,2020,56,14,77302,23.45,1474
8471276,2020,51,16,52435,48.47,1011
8471284,2020,46,4,43154,11.28,964
8471303,2020,52,48,65228,7.18,1238
8471669,2020,56,32,58496,28.43,1155
8471675,2020,55,26,67314,60.94,1392
8471676,2020,33,17,30399,13.41,615
8471677,2020,13,8,13234,-0.73,279
8471685,2020,56,10,71182,49.18,1390
8471686,2020,56,20,61967,1.98,1318
8471698,2020,53,18,57459,42.88,1134
8471699,2020,54,24,45126,17.33,1181
8471707,2020,29,11,21061,9.35,449
8471709,2020,51,8,53592,2.18,1167
8471724,2020,55,32,81340,43.67,1487
8471729,2020,35,8,38641,7.13,822
8471735,2020,56,38,58050,33.02,1154
8471769,2020,41,18,42707,5.82,921
8471794,2020,47,10,41421,10.15,922
8471804,2020,9,2,6002,2.83,141
8471817,2020,37,27,22043,5.7,516
8471873,2020,38,8,43183,7.92,947
8471887,2020,44,29,44362,37.77,871
8472382,2020,55,6,58022,7.95,1300
8473415,2020,13,4,8316,0.8,186
8473419,2020,53,46,60135,75.2,1234
8473422,2020,49,32,52239,17.9,1075
8473446,2020,4,2,3222,1.97,71
8473449,2020,35,0,29151,8.62,651
8473453,2020,56,2,33141,9.88,791
8473463,2020,33,15,25408,6.17,600
8473473,2020,56,46,45793,21.6,1023
8473504,2020,50,10,40320,6.24,973
8473507,2020,55,20,74991,50.4,1380
8473512,2020,54,12,58637,48.45,1379
8473533,2020,53,30,58736,39.46,1296
8473544,2020,53,12,47031,17.2,1075
8473548,2020,56,12,57308,31.5,1212
8473563,2020,55,14,61363,44.92,1221
8473564,2020,8,0,5494,1.97,115
8473573,2020,19,2,13688,7.83,298
8473618,2020,56,16,39302,18.74,901
8473986,2020,56,37,60169,35.49,1223
8473994,2020,52,23,55493,40.86,1255
8474000,2020,20,4,20058,6.75,446
8474009,2020,55,16,49094,16.59,1030
8474013,2020,54,32,51470,1.8,1066
8474027,2020,53,18,58949,12.13,1369
8474031,2020,55,28,69976,21.23,1391
8474034,2020,55,40,38138,12.97,840
8474037,2020,56,14,55562,45.25,1221
8474038,2020,46,12,35434,14.91,882
8474040,2020,42,15,38809,14.71,793
8474053,2020,53,25,61277,28.91,1327
8474056,2020,44,26,59073,22.98,1151
8474062,2020,37,4,27964,5.73,661
8474066,2020,5,0,4878,2.3,110
8474068,2020,27,10,19975,-0.43,424
8474090,2020,48,63,47330,9.3,1045
8474091,2020,43,2,38952,9.92,989
8474098,2020,46,2,26439,12.05,654
8474102,2020,56,22,62320,53.14,1214
8474125,2020,12,6,10387,-0.15,256
8474134,2020,2,0,1358,-0.53,31
8474141,2020,56,14,74973,49.3,1251
8474145,2020,40,37,33996,7.32,874
8474149,2020,55,4,51410,25.07,1099
8474150,2020,54,30,57005,37.49,1261
8474151,2020,50,14,65807,23.2,1304
8474157,2020,48,14,51665,54.57,1011
8474161,2020,53,18,53796,39.87,1224
8474162,2020,53,29,68506,34.72,1381
8474166,2020,53,12,71772,40.82,1355
8474176,2020,56,19,47381,17.86,1095
8474189,2020,44,21,43192,26.37,947
8474190,2020,38,25,27327,13.05,620
8474207,2020,17,2,16160,6.62,351
8474218,2020,41,26,42409,4.45,975
8474230,2020,4,5,1450,-0.56,38
8474291,2020,30,8,22566,4.15,607
8474563,2020,56,26,88561,32.77,1522
8474564,2020,38,16,41587,36.67,827
8474565,2020,41,16,60091,34.4,1094
8474567,2020,45,29,39250,8.9,873
8474568,2020,38,41,24452,8.35,588
8474573,2020,54,4,56688,27.43,1174
8474574,2020,55,51,72887,14.78,1346
8474578,2020,52,18,73638,21.25,1420
8474579,2020,1,0,718,-0.4,19
8474581,2020,26,11,25034,9.93,502
8474584,2020,53,8,56879,13.48,1184
8474586,2020,55,16,55288,43.69,1118
8474589,2020,30,6,21827,7.13,463
8474590,2020,52,12,74197,43.6,1364
8474600,2020,48,20,70036,38.33,1291
8474602,2020,46,10,52487,26.68,1064
8474604,2020,1,0,770,0.17,18
8474610,2020,12,0,7649,2.81,198
8474612,2020,38,29,44156,9.22,868
8474613,2020,20,8,18098,6.25,432
8474618,2020,49,24,58614,4.57,1365
8474628,2020,21,6,20260,9.97,486
8474641,2020,45,11,43302,22.62,980
8474673,2020,56,12,72433,20.35,1464
8474683,2020,46,25,40187,7.91,959
8474685,2020,18,6,14898,7.14,327
8474688,2020,13,6,11028,3.38,234
8474697,2020,22,28,18022,0.8,443
8474709,2020,54,26,35864,8.74,835
8474715,2020,56,4,63548,30.54,1321
8474716,2020,54,6,71582,25.1,1308
8474736,2020,4,5,1401,0.07,38
8474749,2020,1,0,782,-0.35,17
8474818,2020,39,9,34527,10.32,779
8474849,2020,35,27,24162,3.25,657
8474870,2020,55,16,45018,24.05,974
8474884,2020,52,10,47000,28.53,917
8475098,2020,31,10,27738,10.09,633
8475149,2020,36,4,34463,9.04,697
8475151,2020,51,20,50687,23.13,1140
8475158,2020,56,18,69764,53.48,1391
8475160,2020,50,30,29795,9.38,687
8475163,2020,45,21,33707,9.87,682
8475164,2020,47,18,47781,16.23,1131
8475166,2020,56,14,61140,52.77,1189
8475167,2020,54,28,81164,49,1500
8475168,2020,34,6,32272,18.97,651
8475169,2020,56,42,67822,47.89,1360
8475170,2020,56,35,64322,28.81,1256
8475171,2020,46,32,57871,16.98,1211
8475172,2020,56,34,55387,46.21,1148
8475176,2020,35,10,49806,25.72,973
8475177,2020,44,14,48961,12.25,1006
8475178,2020,27,15,19205,1.63,400
8475179,2020,48,28,55243,10.73,1132
8475181,2020,56,8,72539,21.23,1423
8475184,2020,50,34,52192,28.45,1109
8475186,2020,5,2,6296,1.1,126
8475188,2020,41,16,47462,15.48,948
8475191,2020,53,18,56835,36.26,1181
8475193,2020,50,8,44998,39.07,1015
8475197,2020,56,10,71874,45.7,1197
8475200,2020,51,20,60633,28.07,1208
8475204,2020,1,0,689,-0.11,16
8475208,2020,41,12,55007,17.35,1076
8475209,2020,48,18,35613,12.46,794
8475213,2020,4,2,2038,-0.82,48
8475218,2020,48,14,66069,29.9,1315
8475220,2020,39,49,34877,20.38,727
8475222,2020,39,20,39830,12.67,838
8475225,2020,54,18,48195,43.77,1042
8475231,2020,56,27,46495,10.1,1114
8475233,2020,54,24,64301,-0.77,1321
8475235,2020,49,43,33274,5.56,782
8475236,2020,46,14,35698,-2.29,848
8475246,2020,7,7,5970,1.38,135
8475278,2020,6,2,2998,-0.32,76
8475279,2020,41,50,53592,14.23,998
8475287,2020,51,14,48939,21.49,1056
8475314,2020,27,12,28388,25.88,574
8475324,2020,53,14,55036,17.25,1129
8475343,2020,56,31,48405,13.89,1126
8475413,2020,27,6,17935,7.02,433
8475455,2020,56,44,63647,19.72,1326
8475461,2020,3,0,2192,1.22,52
8475462,2020,54,40,56951,20.85,1283
8475613,2020,6,0,4699,0.17,124
8475625,2020,24,19,23401,-1.63,462
8475690,2020,56,6,73016,28.8,1599
8475692,2020,42,8,42039,29,765
8475714,2020,49,4,49495,26.36,1065
8475718,2020,55,25,69508,21.72,1407
8475722,2020,38,21,35768,18.18,811
8475726,2020,52,24,54671,49.38,1182
8475728,2020,52,24,43612,11.98,1013
8475729,2020,2,2,1630,-0.28,36
8475735,2020,5,2,2872,-0.18,70
8475744,2020,41,18,40767,28.6,852
8475745,2020,51,20,49872,15.53,1066
8475747,2020,52,20,56205,13.35,1165
8475750,2020,49,16,53655,3.32,1063
8475752,2020,38,16,37237,12.57,875
8475753,2020,56,35,81512,26.72,1700
8475754,2020,56,14,59930,31.47,1263
8475760,2020,44,17,31181,15.62,650
8475762,2020,56,25,69669,13.63,1467
8475763,2020,55,22,57803,31.1,1266
8475764,2020,56,18,73124,24.77,1527
8475765,2020,24,0,25085,12.13,500
8475766,2020,34,40,24485,7.47,601
8475768,2020,40,20,42488,19.14,875
8475772,2020,53,8,42297,5.94,982
8475780,2020,41,24,28764,3.56,684
8475784,2020,53,14,46012,19.23,990
8475786,2020,43,28,49945,36.39,984
8475790,2020,45,49,48397,4.35,1047
8475791,2020,53,16,56794,44.02,1122
8475792,2020,31,4,22557,7.03,493
8475793,2020,48,22,48775,21.34,1009
8475794,2020,3,0,3073,2.53,70
8475796,2020,36,20,25288,10.72,610
8475797,2020,21,11,21524,1,465
8475798,2020,51,14,59526,26.66,1214
8475799,2020,56,29,52811,46.55,1090
8475807,2020,44,6,30508,11.95,754
8475808,2020,13,10,7334,-3.71,176
8475810,2020,56,18,66273,47.4,1387
8475820,2020,51,10,44507,37.85,979
8475825,2020,57,35,61631,7.61,1321
8475834,2020,29,16,21043,1.84,489
8475842,2020,13,18,10079,6.01,240
8475844,2020,1,0,248,0.1,6
8475848,2020,35,16,31503,36.94,718
8475855,2020,46,14,42219,18.07,937
8475868,2020,14,20,12130,-0.9,278
8475869,2020,6,4,5521,0.47,126
8475906,2020,53,23,72177,38.45,1390
8475913,2020,55,28,62901,56.99,1222
8475958,2020,5,0,2939,1.26,66
8475968,2020,2,0,1277,1.05,27
8476191,2020,28,20,32030,7.93,728
8476278,2020,47,15,39485,17.23,902
8476285,2020,5,0,2667,0.93,64
8476288,2020,40,21,30497,11.54,692
8476292,2020,55,26,57530,44.96,1139
8476300,2020,38,20,36211,5.57,832
8476312,2020,22,28,24192,0.88,524
8476323,2020,12,9,5630,1.43,130
8476326,2020,52,27,42259,10.85,953
8476329,2020,39,2,25103,6.62,614
8476331,2020,52,20,52949,11,1113
8476344,2020,14,6,8169,1.04,194
8476346,2020,56,6,61870,47.94,1225
8476356,2020,44,2,32338,3.76,748
8476368,2020,6,2,4459,-0.1,109
8476374,2020,47,20,39727,11.95,876
8476381,2020,14,6,12608,3.95,250
8476389,2020,47,20,51397,47.56,1041
8476390,2020,4,5,2584,-0.22,62
8476392,2020,52,13,48508,22.34,1120
8476393,2020,52,31,41747,19.7,877
8476396,2020,9,8,6334,0.84,147
8476399,2020,55,37,51092,38.52,1149
8476404,2020,6,9,3120,-1.94,83
8476407,2020,13,0,11720,1.8,240
8476410,2020,38,10,24509,13.44,582
8476415,2020,14,9,8029,1.43,192
8476419,2020,54,10,54384,25.94,1266
8476422,2020,55,22,63615,32.55,1395
8476428,2020,40,4,30705,14.68,675
8476429,2020,56,28,65471,14.02,1334
8476430,2020,8,0,4300,2.61,104
8476432,2020,41,6,44278,14.13,921
8476437,2020,54,2,46815,19.43,912
8476438,2020,44,12,37184,29.27,851
8476439,2020,32,24,21836,7.97,532
8476441,2020,55,25,66128,27.58,1304
8476442,2020,28,4,23510,5.78,547
8476443,2020,6,2,5202,0.07,115
8476448,2020,56,4,62726,48.61,1270
8476449,2020,12,6,11767,0.85,257
8476454,2020,52,22,64792,37.44,1085
8476455,2020,54,34,64657,67.63,1203
8476456,2020,55,26,60729,58.22,1165
8476457,2020,56,24,66070,9.11,1283
8476458,2020,56,29,61418,40.56,1266
8476459,2020,56,18,67537,44.41,1381
8476460,2020,56,12,70419,53.68,1235
8476461,2020,45,8,52186,49.66,1161
8476462,2020,55,35,74983,55.35,1429
8476463,2020,53,18,71367,20.05,1278
8476467,2020,56,35,68807,23.55,1486
8476468,2020,53,43,66669,30.97,1386
8476469,2020,41,10,36165,21.88,851
8476470,2020,25,20,25091,-0.65,523
8476473,2020,50,25,66375,18,1269
8476474,2020,6,2,3459,0.31,86
8476479,2020,53,24,53682,36.26,1261
8476480,2020,53,24,51526,12.02,1098
8476483,2020,52,12,55617,30.95,1152
8476525,2020,48,27,51836,10.75,1021
8476539,2020,55,39,57498,54.69,1116
